"tot_ext","ext_basals","ext_night","ext_cresp","ext_day","x","light","temperature","light.effect","S","replicate"
59,19,13,14,13,0.2,0.2,25,"N",2,15
59,19,13,14,13,0.25,0.25,25,"N",2,15
59,19,13,14,13,0.3,0.3,25,"N",2,15
59,19,13,14,13,0.35,0.35,25,"N",2,15
59,19,13,14,13,0.4,0.4,25,"N",2,15
59,19,13,14,13,0.45,0.45,25,"N",2,15
59,19,13,14,13,0.5,0.5,25,"N",2,15
10,10,0,0,0,0,0,20,"N",5,15
9,9,0,0,0,0.05,0.05,20,"N",5,15
9,9,0,0,0,0.1,0.1,20,"N",5,15
8,8,0,0,0,0.15,0.15,20,"N",5,15
8,8,0,0,0,0.2,0.2,20,"N",5,15
7,7,0,0,0,0.25,0.25,20,"N",5,15
7,7,0,0,0,0.3,0.3,20,"N",5,15
7,7,0,0,0,0.35,0.35,20,"N",5,15
7,7,0,0,0,0.4,0.4,20,"N",5,15
10,7,3,0,0,0.45,0.45,20,"N",5,15
11,7,4,0,0,0.5,0.5,20,"N",5,15
56,17,13,14,12,0,0,25,"N",5,15
56,17,13,14,12,0.05,0.05,25,"N",5,15
56,17,13,14,12,0.1,0.1,25,"N",5,15
56,17,13,14,12,0.15,0.15,25,"N",5,15
56,17,13,14,12,0.2,0.2,25,"N",5,15
56,17,13,14,12,0.25,0.25,25,"N",5,15
56,17,13,14,12,0.3,0.3,25,"N",5,15
56,17,13,14,12,0.35,0.35,25,"N",5,15
56,17,13,14,12,0.4,0.4,25,"N",5,15
56,17,13,14,12,0.45,0.45,25,"N",5,15
56,17,13,14,12,0.5,0.5,25,"N",5,15
40,18,10,4,8,0,0,20,"N",20,15
42,18,12,4,8,0.05,0.05,20,"N",20,15
42,18,12,4,8,0.1,0.1,20,"N",20,15
42,18,12,4,8,0.15,0.15,20,"N",20,15
42,18,12,4,8,0.2,0.2,20,"N",20,15
42,18,12,4,8,0.25,0.25,20,"N",20,15
42,18,12,4,8,0.3,0.3,20,"N",20,15
40,18,10,4,8,0.35,0.35,20,"N",20,15
40,18,10,4,8,0.4,0.4,20,"N",20,15
40,18,10,4,8,0.45,0.45,20,"N",20,15
40,18,10,4,8,0.5,0.5,20,"N",20,15
14,13,1,0,0,0,0,25,"N",20,15
15,13,2,0,0,0.05,0.05,25,"N",20,15
16,13,3,0,0,0.1,0.1,25,"N",20,15
16,12,4,0,0,0.15,0.15,25,"N",20,15
16,12,4,0,0,0.2,0.2,25,"N",20,15
48,15,13,12,8,0.25,0.25,25,"N",20,15
48,15,13,12,8,0.3,0.3,25,"N",20,15
48,15,13,12,8,0.35,0.35,25,"N",20,15
48,15,13,12,8,0.4,0.4,25,"N",20,15
48,15,13,12,8,0.45,0.45,25,"N",20,15
51,15,13,13,10,0.5,0.5,25,"N",20,15
36,14,10,4,8,0,0,20,"C",1,15
36,14,10,4,8,0.05,0.05,20,"C",1,15
36,14,10,4,8,0.1,0.1,20,"C",1,15
37,14,10,5,8,0.15,0.15,20,"C",1,15
37,14,10,5,8,0.2,0.2,20,"C",1,15
39,14,11,6,8,0.25,0.25,20,"C",1,15
39,14,11,6,8,0.3,0.3,20,"C",1,15
40,14,11,7,8,0.35,0.35,20,"C",1,15
40,14,11,7,8,0.4,0.4,20,"C",1,15
40,14,11,7,8,0.45,0.45,20,"C",1,15
41,15,11,7,8,0.5,0.5,20,"C",1,15
58,18,13,14,13,0,0,25,"C",1,15
58,18,13,14,13,0.05,0.05,25,"C",1,15
58,18,13,14,13,0.1,0.1,25,"C",1,15
58,18,13,14,13,0.15,0.15,25,"C",1,15
58,18,13,14,13,0.2,0.2,25,"C",1,15
58,18,13,14,13,0.25,0.25,25,"C",1,15
58,18,13,14,13,0.3,0.3,25,"C",1,15
58,18,13,14,13,0.35,0.35,25,"C",1,15
58,18,13,14,13,0.4,0.4,25,"C",1,15
58,18,13,14,13,0.45,0.45,25,"C",1,15
58,18,13,14,13,0.5,0.5,25,"C",1,15
24,14,7,2,1,0,0,20,"C",2,15
26,16,7,2,1,0.05,0.05,20,"C",2,15
25,15,7,2,1,0.1,0.1,20,"C",2,15
25,15,7,2,1,0.15,0.15,20,"C",2,15
24,14,7,2,1,0.2,0.2,20,"C",2,15
22,13,7,2,0,0.25,0.25,20,"C",2,15
23,13,7,3,0,0.3,0.3,20,"C",2,15
25,13,7,5,0,0.35,0.35,20,"C",2,15
25,13,7,5,0,0.4,0.4,20,"C",2,15
26,13,7,6,0,0.45,0.45,20,"C",2,15
26,13,7,6,0,0.5,0.5,20,"C",2,15
58,18,13,14,13,0,0,25,"C",2,15
58,18,13,14,13,0.05,0.05,25,"C",2,15
58,18,13,14,13,0.1,0.1,25,"C",2,15
58,18,13,14,13,0.15,0.15,25,"C",2,15
58,18,13,14,13,0.2,0.2,25,"C",2,15
58,18,13,14,13,0.25,0.25,25,"C",2,15
58,18,13,14,13,0.3,0.3,25,"C",2,15
58,18,13,14,13,0.35,0.35,25,"C",2,15
58,18,13,14,13,0.4,0.4,25,"C",2,15
58,18,13,14,13,0.45,0.45,25,"C",2,15
58,18,13,14,13,0.5,0.5,25,"C",2,15
37,17,9,5,6,0,0,20,"C",5,15
37,17,9,5,6,0.05,0.05,20,"C",5,15
39,17,11,5,6,0.1,0.1,20,"C",5,15
39,17,10,6,6,0.15,0.15,20,"C",5,15
39,17,10,6,6,0.2,0.2,20,"C",5,15
40,17,10,7,6,0.25,0.25,20,"C",5,15
43,17,10,8,8,0.3,0.3,20,"C",5,15
43,17,10,8,8,0.35,0.35,20,"C",5,15
42,17,9,8,8,0.4,0.4,20,"C",5,15
42,17,9,8,8,0.45,0.45,20,"C",5,15
42,17,9,8,8,0.5,0.5,20,"C",5,15
49,17,12,12,8,0,0,25,"C",5,15
49,17,12,12,8,0.05,0.05,25,"C",5,15
49,17,12,12,8,0.1,0.1,25,"C",5,15
49,17,12,12,8,0.15,0.15,25,"C",5,15
49,17,12,12,8,0.2,0.2,25,"C",5,15
49,17,12,12,8,0.25,0.25,25,"C",5,15
49,17,12,12,8,0.3,0.3,25,"C",5,15
49,17,12,12,8,0.35,0.35,25,"C",5,15
49,17,12,12,8,0.4,0.4,25,"C",5,15
49,17,12,12,8,0.45,0.45,25,"C",5,15
49,17,12,12,8,0.5,0.5,25,"C",5,15
46,19,13,6,8,0,0,20,"C",20,15
44,19,11,6,8,0.05,0.05,20,"C",20,15
44,19,11,6,8,0.1,0.1,20,"C",20,15
44,19,11,6,8,0.15,0.15,20,"C",20,15
45,19,10,7,9,0.2,0.2,20,"C",20,15
46,19,10,8,9,0.25,0.25,20,"C",20,15
46,19,10,8,9,0.3,0.3,20,"C",20,15
46,19,10,8,9,0.35,0.35,20,"C",20,15
46,19,10,8,9,0.4,0.4,20,"C",20,15
46,19,10,8,9,0.45,0.45,20,"C",20,15
46,19,10,8,9,0.5,0.5,20,"C",20,15
25,18,5,2,0,0,0,25,"C",20,15
25,18,5,2,0,0.05,0.05,25,"C",20,15
25,18,5,2,0,0.1,0.1,25,"C",20,15
25,18,5,2,0,0.15,0.15,25,"C",20,15
24,18,4,2,0,0.2,0.2,25,"C",20,15
24,18,4,2,0,0.25,0.25,25,"C",20,15
24,18,4,2,0,0.3,0.3,25,"C",20,15
24,18,4,2,0,0.35,0.35,25,"C",20,15
24,18,4,2,0,0.4,0.4,25,"C",20,15
24,18,3,3,0,0.45,0.45,25,"C",20,15
26,18,3,5,0,0.5,0.5,25,"C",20,15
35,16,8,4,7,0,0,20,"C.N",1,15
35,16,8,4,7,0.05,0.05,20,"C.N",1,15
36,16,8,4,8,0.1,0.1,20,"C.N",1,15
35,15,8,4,8,0.15,0.15,20,"C.N",1,15
35,15,8,4,8,0.2,0.2,20,"C.N",1,15
35,15,8,4,8,0.25,0.25,20,"C.N",1,15
35,15,8,4,8,0.3,0.3,20,"C.N",1,15
35,15,8,4,8,0.35,0.35,20,"C.N",1,15
35,15,8,4,8,0.4,0.4,20,"C.N",1,15
36,15,9,4,8,0.45,0.45,20,"C.N",1,15
35,14,9,4,8,0.5,0.5,20,"C.N",1,15
59,19,13,14,13,0,0,25,"C.N",1,15
59,19,13,14,13,0.05,0.05,25,"C.N",1,15
59,19,13,14,13,0.1,0.1,25,"C.N",1,15
59,19,13,14,13,0.15,0.15,25,"C.N",1,15
59,19,13,14,13,0.2,0.2,25,"C.N",1,15
59,19,13,14,13,0.25,0.25,25,"C.N",1,15
59,19,13,14,13,0.3,0.3,25,"C.N",1,15
59,19,13,14,13,0.35,0.35,25,"C.N",1,15
59,19,13,14,13,0.4,0.4,25,"C.N",1,15
59,19,13,14,13,0.45,0.45,25,"C.N",1,15
59,19,13,14,13,0.5,0.5,25,"C.N",1,15
46,16,12,10,8,0,0,20,"C.N",2,15
46,16,12,10,8,0.05,0.05,20,"C.N",2,15
45,16,12,9,8,0.1,0.1,20,"C.N",2,15
45,16,12,9,8,0.15,0.15,20,"C.N",2,15
45,16,12,9,8,0.2,0.2,20,"C.N",2,15
43,16,12,9,6,0.25,0.25,20,"C.N",2,15
43,16,12,9,6,0.3,0.3,20,"C.N",2,15
42,16,11,9,6,0.35,0.35,20,"C.N",2,15
41,15,11,9,6,0.4,0.4,20,"C.N",2,15
41,15,11,9,6,0.45,0.45,20,"C.N",2,15
41,15,11,9,6,0.5,0.5,20,"C.N",2,15
55,18,13,12,12,0,0,25,"C.N",2,15
55,18,13,12,12,0.05,0.05,25,"C.N",2,15
55,18,13,12,12,0.1,0.1,25,"C.N",2,15
55,18,13,12,12,0.15,0.15,25,"C.N",2,15
55,18,13,12,12,0.2,0.2,25,"C.N",2,15
55,18,13,12,12,0.25,0.25,25,"C.N",2,15
55,18,13,12,12,0.3,0.3,25,"C.N",2,15
55,18,13,12,12,0.35,0.35,25,"C.N",2,15
55,18,13,12,12,0.4,0.4,25,"C.N",2,15
55,18,13,12,12,0.45,0.45,25,"C.N",2,15
55,18,13,12,12,0.5,0.5,25,"C.N",2,15
34,15,9,3,7,0,0,20,"C.N",5,15
34,15,9,3,7,0.05,0.05,20,"C.N",5,15
34,15,9,3,7,0.1,0.1,20,"C.N",5,15
34,15,9,3,7,0.15,0.15,20,"C.N",5,15
34,15,9,3,7,0.2,0.2,20,"C.N",5,15
34,15,9,3,7,0.25,0.25,20,"C.N",5,15
33,15,9,3,6,0.3,0.3,20,"C.N",5,15
33,15,9,3,6,0.35,0.35,20,"C.N",5,15
33,15,9,3,6,0.4,0.4,20,"C.N",5,15
31,15,8,3,5,0.45,0.45,20,"C.N",5,15
31,15,8,3,5,0.5,0.5,20,"C.N",5,15
12,10,0,1,1,0,0,25,"C.N",5,15
12,10,0,1,1,0.05,0.05,25,"C.N",5,15
13,10,0,2,1,0.1,0.1,25,"C.N",5,15
13,10,0,2,1,0.15,0.15,25,"C.N",5,15
14,11,0,2,1,0.2,0.2,25,"C.N",5,15
14,11,0,2,1,0.25,0.25,25,"C.N",5,15
15,11,0,3,1,0.3,0.3,25,"C.N",5,15
15,11,0,3,1,0.35,0.35,25,"C.N",5,15
16,11,0,4,1,0.4,0.4,25,"C.N",5,15
16,11,0,4,1,0.45,0.45,25,"C.N",5,15
16,11,0,4,1,0.5,0.5,25,"C.N",5,15
14,11,2,1,0,0,0,20,"C.N",20,15
13,11,1,1,0,0.05,0.05,20,"C.N",20,15
13,11,1,1,0,0.1,0.1,20,"C.N",20,15
13,11,1,1,0,0.15,0.15,20,"C.N",20,15
12,11,1,0,0,0.2,0.2,20,"C.N",20,15
12,11,1,0,0,0.25,0.25,20,"C.N",20,15
11,11,0,0,0,0.3,0.3,20,"C.N",20,15
11,11,0,0,0,0.35,0.35,20,"C.N",20,15
11,11,0,0,0,0.4,0.4,20,"C.N",20,15
11,11,0,0,0,0.45,0.45,20,"C.N",20,15
11,11,0,0,0,0.5,0.5,20,"C.N",20,15
16,16,0,0,0,0,0,25,"C.N",20,15
16,16,0,0,0,0.05,0.05,25,"C.N",20,15
16,16,0,0,0,0.1,0.1,25,"C.N",20,15
16,16,0,0,0,0.15,0.15,25,"C.N",20,15
15,15,0,0,0,0.2,0.2,25,"C.N",20,15
15,15,0,0,0,0.25,0.25,25,"C.N",20,15
15,15,0,0,0,0.3,0.3,25,"C.N",20,15
15,15,0,0,0,0.35,0.35,25,"C.N",20,15
14,14,0,0,0,0.4,0.4,25,"C.N",20,15
13,13,0,0,0,0.45,0.45,25,"C.N",20,15
13,13,0,0,0,0.5,0.5,25,"C.N",20,15
40,13,13,5,9,0,0,20,"N.D",1,15
43,16,13,6,8,0.05,0.05,20,"N.D",1,15
41,16,11,6,8,0.1,0.1,20,"N.D",1,15
43,16,11,8,8,0.15,0.15,20,"N.D",1,15
42,16,10,8,8,0.2,0.2,20,"N.D",1,15
42,16,10,8,8,0.25,0.25,20,"N.D",1,15
43,16,10,8,9,0.3,0.3,20,"N.D",1,15
43,16,10,8,9,0.35,0.35,20,"N.D",1,15
44,16,11,8,9,0.4,0.4,20,"N.D",1,15
44,16,11,8,9,0.45,0.45,20,"N.D",1,15
44,16,11,8,9,0.5,0.5,20,"N.D",1,15
59,19,13,14,13,0,0,25,"N.D",1,15
59,19,13,14,13,0.05,0.05,25,"N.D",1,15
59,19,13,14,13,0.1,0.1,25,"N.D",1,15
59,19,13,14,13,0.15,0.15,25,"N.D",1,15
59,19,13,14,13,0.2,0.2,25,"N.D",1,15
59,19,13,14,13,0.25,0.25,25,"N.D",1,15
59,19,13,14,13,0.3,0.3,25,"N.D",1,15
59,19,13,14,13,0.35,0.35,25,"N.D",1,15
59,19,13,14,13,0.4,0.4,25,"N.D",1,15
59,19,13,14,13,0.45,0.45,25,"N.D",1,15
59,19,13,14,13,0.5,0.5,25,"N.D",1,15
24,10,8,2,4,0,0,20,"N.D",2,15
24,10,8,2,4,0.05,0.05,20,"N.D",2,15
25,10,8,3,4,0.1,0.1,20,"N.D",2,15
26,10,8,3,5,0.15,0.15,20,"N.D",2,15
27,10,8,3,6,0.2,0.2,20,"N.D",2,15
26,10,7,3,6,0.25,0.25,20,"N.D",2,15
26,10,7,3,6,0.3,0.3,20,"N.D",2,15
27,10,7,3,7,0.35,0.35,20,"N.D",2,15
27,10,7,3,7,0.4,0.4,20,"N.D",2,15
28,10,7,4,7,0.45,0.45,20,"N.D",2,15
28,10,7,4,7,0.5,0.5,20,"N.D",2,15
58,18,13,14,13,0,0,25,"N.D",2,15
58,18,13,14,13,0.05,0.05,25,"N.D",2,15
58,18,13,14,13,0.1,0.1,25,"N.D",2,15
58,18,13,14,13,0.15,0.15,25,"N.D",2,15
58,18,13,14,13,0.2,0.2,25,"N.D",2,15
58,18,13,14,13,0.25,0.25,25,"N.D",2,15
58,18,13,14,13,0.3,0.3,25,"N.D",2,15
58,18,13,14,13,0.35,0.35,25,"N.D",2,15
58,18,13,14,13,0.4,0.4,25,"N.D",2,15
58,18,13,14,13,0.45,0.45,25,"N.D",2,15
58,18,13,14,13,0.5,0.5,25,"N.D",2,15
39,17,10,4,8,0,0,20,"N.D",5,15
39,17,10,4,8,0.05,0.05,20,"N.D",5,15
40,17,10,5,8,0.1,0.1,20,"N.D",5,15
39,17,9,5,8,0.15,0.15,20,"N.D",5,15
40,17,9,6,8,0.2,0.2,20,"N.D",5,15
41,17,9,7,8,0.25,0.25,20,"N.D",5,15
41,17,9,7,8,0.3,0.3,20,"N.D",5,15
41,17,9,7,8,0.35,0.35,20,"N.D",5,15
41,17,9,7,8,0.4,0.4,20,"N.D",5,15
41,17,9,7,8,0.45,0.45,20,"N.D",5,15
40,17,8,7,8,0.5,0.5,20,"N.D",5,15
NA,NA,NA,NA,NA,NA,0,25,"N.D",5,15
44,15,11,9,9,0.05,0.05,25,"N.D",5,15
44,15,11,9,9,0.1,0.1,25,"N.D",5,15
43,15,11,9,8,0.15,0.15,25,"N.D",5,15
NA,NA,NA,NA,NA,NA,0.2,25,"N.D",5,15
41,13,10,9,9,0.25,0.25,25,"N.D",5,15
41,13,10,9,9,0.3,0.3,25,"N.D",5,15
41,13,10,9,9,0.35,0.35,25,"N.D",5,15
41,14,10,8,9,0.4,0.4,25,"N.D",5,15
41,14,10,8,9,0.45,0.45,25,"N.D",5,15
40,14,10,8,8,0.5,0.5,25,"N.D",5,15
31,15,6,4,6,0,0,20,"N.D",20,15
30,15,5,4,6,0.05,0.05,20,"N.D",20,15
28,15,5,4,4,0.1,0.1,20,"N.D",20,15
27,15,5,4,3,0.15,0.15,20,"N.D",20,15
27,15,5,4,3,0.2,0.2,20,"N.D",20,15
27,15,5,4,3,0.25,0.25,20,"N.D",20,15
27,15,5,5,2,0.3,0.3,20,"N.D",20,15
29,15,5,6,3,0.35,0.35,20,"N.D",20,15
28,15,4,6,3,0.4,0.4,20,"N.D",20,15
28,15,4,6,3,0.45,0.45,20,"N.D",20,15
28,15,4,6,3,0.5,0.5,20,"N.D",20,15
58,18,13,14,13,0,0,25,"N.D",20,15
58,18,13,14,13,0.05,0.05,25,"N.D",20,15
58,18,13,14,13,0.1,0.1,25,"N.D",20,15
58,18,13,14,13,0.15,0.15,25,"N.D",20,15
58,18,13,14,13,0.2,0.2,25,"N.D",20,15
58,18,13,14,13,0.25,0.25,25,"N.D",20,15
58,18,13,14,13,0.3,0.3,25,"N.D",20,15
58,18,13,14,13,0.35,0.35,25,"N.D",20,15
58,18,13,14,13,0.4,0.4,25,"N.D",20,15
58,18,13,14,13,0.45,0.45,25,"N.D",20,15
58,18,13,14,13,0.5,0.5,25,"N.D",20,15
48,16,13,10,9,0,0,20,"N",1,16
48,16,13,10,9,0.05,0.05,20,"N",1,16
48,16,13,10,9,0.1,0.1,20,"N",1,16
48,16,13,10,9,0.15,0.15,20,"N",1,16
48,16,13,10,9,0.2,0.2,20,"N",1,16
48,16,13,10,9,0.25,0.25,20,"N",1,16
49,16,13,11,9,0.3,0.3,20,"N",1,16
49,16,13,11,9,0.35,0.35,20,"N",1,16
49,16,13,11,9,0.4,0.4,20,"N",1,16
49,16,13,11,9,0.45,0.45,20,"N",1,16
49,16,13,11,9,0.5,0.5,20,"N",1,16
59,19,14,15,11,0,0,25,"N",1,16
59,19,14,15,11,0.05,0.05,25,"N",1,16
59,19,14,15,11,0.1,0.1,25,"N",1,16
59,19,14,15,11,0.15,0.15,25,"N",1,16
59,19,14,15,11,0.2,0.2,25,"N",1,16
59,19,14,15,11,0.25,0.25,25,"N",1,16
59,19,14,15,11,0.3,0.3,25,"N",1,16
59,19,14,15,11,0.35,0.35,25,"N",1,16
59,19,14,15,11,0.4,0.4,25,"N",1,16
59,19,14,15,11,0.45,0.45,25,"N",1,16
59,19,14,15,11,0.5,0.5,25,"N",1,16
7,4,3,0,0,0,0,20,"N",2,16
7,4,3,0,0,0.05,0.05,20,"N",2,16
6,4,2,0,0,0.1,0.1,20,"N",2,16
7,4,2,0,1,0.15,0.15,20,"N",2,16
7,4,2,0,1,0.2,0.2,20,"N",2,16
7,4,2,0,1,0.25,0.25,20,"N",2,16
7,4,2,0,1,0.3,0.3,20,"N",2,16
7,4,2,0,1,0.35,0.35,20,"N",2,16
7,4,2,0,1,0.4,0.4,20,"N",2,16
7,4,2,0,1,0.45,0.45,20,"N",2,16
7,4,2,0,1,0.5,0.5,20,"N",2,16
46,18,10,9,9,0,0,25,"N",2,16
46,18,10,9,9,0.05,0.05,25,"N",2,16
46,18,10,9,9,0.1,0.1,25,"N",2,16
46,18,10,9,9,0.15,0.15,25,"N",2,16
46,18,10,9,9,0.2,0.2,25,"N",2,16
46,18,10,9,9,0.25,0.25,25,"N",2,16
46,18,10,9,9,0.3,0.3,25,"N",2,16
46,18,10,9,9,0.35,0.35,25,"N",2,16
46,18,10,9,9,0.4,0.4,25,"N",2,16
46,18,10,9,9,0.45,0.45,25,"N",2,16
46,18,10,9,9,0.5,0.5,25,"N",2,16
44,18,12,7,7,0,0,20,"N",5,16
42,18,10,7,7,0.05,0.05,20,"N",5,16
41,18,9,7,7,0.1,0.1,20,"N",5,16
41,18,9,7,7,0.15,0.15,20,"N",5,16
41,18,9,7,7,0.2,0.2,20,"N",5,16
41,18,9,7,7,0.25,0.25,20,"N",5,16
41,18,9,7,7,0.3,0.3,20,"N",5,16
40,18,8,7,7,0.35,0.35,20,"N",5,16
39,17,8,7,7,0.4,0.4,20,"N",5,16
39,17,8,7,7,0.45,0.45,20,"N",5,16
39,17,8,7,7,0.5,0.5,20,"N",5,16
30,15,9,2,4,0,0,25,"N",5,16
29,15,8,2,4,0.05,0.05,25,"N",5,16
30,15,9,2,4,0.1,0.1,25,"N",5,16
22,13,5,1,3,0.15,0.15,25,"N",5,16
23,13,5,1,4,0.2,0.2,25,"N",5,16
22,13,4,1,4,0.25,0.25,25,"N",5,16
32,15,7,4,6,0.3,0.3,25,"N",5,16
31,14,7,4,6,0.35,0.35,25,"N",5,16
31,14,7,4,6,0.4,0.4,25,"N",5,16
31,14,7,4,6,0.45,0.45,25,"N",5,16
NA,NA,NA,NA,NA,NA,0.5,25,"N",5,16
51,19,14,9,9,0,0,20,"N",20,16
51,19,14,9,9,0.05,0.05,20,"N",20,16
50,19,13,9,9,0.1,0.1,20,"N",20,16
49,19,13,8,9,0.15,0.15,20,"N",20,16
49,19,13,8,9,0.2,0.2,20,"N",20,16
49,19,13,8,9,0.25,0.25,20,"N",20,16
45,19,9,8,9,0.3,0.3,20,"N",20,16
45,19,9,8,9,0.35,0.35,20,"N",20,16
45,19,9,8,9,0.4,0.4,20,"N",20,16
46,19,9,9,9,0.45,0.45,20,"N",20,16
46,19,9,9,9,0.5,0.5,20,"N",20,16
48,18,13,8,9,0,0,25,"N",20,16
48,18,13,8,9,0.05,0.05,25,"N",20,16
48,18,13,8,9,0.1,0.1,25,"N",20,16
48,18,13,8,9,0.15,0.15,25,"N",20,16
48,18,13,8,9,0.2,0.2,25,"N",20,16
48,18,13,8,9,0.25,0.25,25,"N",20,16
47,17,13,8,9,0.3,0.3,25,"N",20,16
47,17,13,8,9,0.35,0.35,25,"N",20,16
46,17,13,7,9,0.4,0.4,25,"N",20,16
43,14,13,7,9,0.45,0.45,25,"N",20,16
40,12,12,8,8,0.5,0.5,25,"N",20,16
30,11,7,6,6,0,0,20,"C",1,16
30,11,7,6,6,0.05,0.05,20,"C",1,16
29,10,7,6,6,0.1,0.1,20,"C",1,16
33,10,10,7,6,0.15,0.15,20,"C",1,16
30,10,8,7,5,0.2,0.2,20,"C",1,16
30,10,7,8,5,0.25,0.25,20,"C",1,16
30,10,7,8,5,0.3,0.3,20,"C",1,16
30,10,7,9,4,0.35,0.35,20,"C",1,16
29,10,7,9,3,0.4,0.4,20,"C",1,16
27,10,7,9,1,0.45,0.45,20,"C",1,16
27,10,7,9,1,0.5,0.5,20,"C",1,16
58,18,14,15,11,0,0,25,"C",1,16
58,18,14,15,11,0.05,0.05,25,"C",1,16
58,18,14,15,11,0.1,0.1,25,"C",1,16
58,18,14,15,11,0.15,0.15,25,"C",1,16
58,18,14,15,11,0.2,0.2,25,"C",1,16
58,18,14,15,11,0.25,0.25,25,"C",1,16
58,18,14,15,11,0.3,0.3,25,"C",1,16
58,18,14,15,11,0.35,0.35,25,"C",1,16
58,18,14,15,11,0.4,0.4,25,"C",1,16
58,18,14,15,11,0.45,0.45,25,"C",1,16
58,18,14,15,11,0.5,0.5,25,"C",1,16
35,12,10,8,5,0,0,20,"C",2,16
34,12,10,8,4,0.05,0.05,20,"C",2,16
33,12,10,8,3,0.1,0.1,20,"C",2,16
32,11,10,8,3,0.15,0.15,20,"C",2,16
26,9,8,7,2,0.2,0.2,20,"C",2,16
28,10,10,8,0,0.25,0.25,20,"C",2,16
27,10,9,8,0,0.3,0.3,20,"C",2,16
25,9,8,8,0,0.35,0.35,20,"C",2,16
25,9,7,9,0,0.4,0.4,20,"C",2,16
22,9,5,8,0,0.45,0.45,20,"C",2,16
20,8,4,8,0,0.5,0.5,20,"C",2,16
52,14,13,14,11,0,0,25,"C",2,16
52,14,13,14,11,0.05,0.05,25,"C",2,16
52,14,13,14,11,0.1,0.1,25,"C",2,16
52,14,13,14,11,0.15,0.15,25,"C",2,16
52,14,13,14,11,0.2,0.2,25,"C",2,16
52,14,13,14,11,0.25,0.25,25,"C",2,16
49,14,13,13,9,0.3,0.3,25,"C",2,16
49,14,13,13,9,0.35,0.35,25,"C",2,16
49,14,13,13,9,0.4,0.4,25,"C",2,16
49,14,13,13,9,0.45,0.45,25,"C",2,16
50,14,14,13,9,0.5,0.5,25,"C",2,16
42,15,12,7,8,0,0,20,"C",5,16
40,15,12,7,6,0.05,0.05,20,"C",5,16
40,15,12,7,6,0.1,0.1,20,"C",5,16
24,13,7,3,1,0.15,0.15,20,"C",5,16
22,12,7,3,0,0.2,0.2,20,"C",5,16
18,9,7,2,0,0.25,0.25,20,"C",5,16
16,8,6,2,0,0.3,0.3,20,"C",5,16
12,5,5,2,0,0.35,0.35,20,"C",5,16
11,4,5,2,0,0.4,0.4,20,"C",5,16
12,3,6,3,0,0.45,0.45,20,"C",5,16
15,2,6,7,0,0.5,0.5,20,"C",5,16
30,12,11,3,4,0,0,25,"C",5,16
28,12,10,3,3,0.05,0.05,25,"C",5,16
27,11,10,3,3,0.1,0.1,25,"C",5,16
24,11,8,2,3,0.15,0.15,25,"C",5,16
20,11,6,1,2,0.2,0.2,25,"C",5,16
20,11,6,1,2,0.25,0.25,25,"C",5,16
21,11,6,4,0,0.3,0.3,25,"C",5,16
20,9,7,4,0,0.35,0.35,25,"C",5,16
18,9,5,4,0,0.4,0.4,25,"C",5,16
20,9,5,6,0,0.45,0.45,25,"C",5,16
32,10,8,11,3,0.5,0.5,25,"C",5,16
43,16,12,7,8,0,0,20,"C",20,16
41,16,12,7,6,0.05,0.05,20,"C",20,16
41,16,12,7,6,0.1,0.1,20,"C",20,16
41,16,12,7,6,0.15,0.15,20,"C",20,16
41,16,12,7,6,0.2,0.2,20,"C",20,16
39,16,10,7,6,0.25,0.25,20,"C",20,16
26,15,7,4,0,0.3,0.3,20,"C",20,16
26,15,7,4,0,0.35,0.35,20,"C",20,16
25,15,6,4,0,0.4,0.4,20,"C",20,16
25,15,5,5,0,0.45,0.45,20,"C",20,16
27,15,4,8,0,0.5,0.5,20,"C",20,16
34,16,7,5,6,0,0,25,"C",20,16
35,16,8,5,6,0.05,0.05,25,"C",20,16
35,16,8,5,6,0.1,0.1,25,"C",20,16
35,16,8,5,6,0.15,0.15,25,"C",20,16
35,16,8,5,6,0.2,0.2,25,"C",20,16
33,16,8,5,4,0.25,0.25,25,"C",20,16
31,16,7,5,3,0.3,0.3,25,"C",20,16
31,16,7,5,3,0.35,0.35,25,"C",20,16
31,16,7,5,3,0.4,0.4,25,"C",20,16
31,16,7,5,3,0.45,0.45,25,"C",20,16
33,16,7,7,3,0.5,0.5,25,"C",20,16
31,11,8,6,6,0,0,20,"C.N",1,16
31,11,8,6,6,0.05,0.05,20,"C.N",1,16
32,11,8,7,6,0.1,0.1,20,"C.N",1,16
31,11,8,7,5,0.15,0.15,20,"C.N",1,16
30,11,8,7,4,0.2,0.2,20,"C.N",1,16
29,11,7,7,4,0.25,0.25,20,"C.N",1,16
29,11,6,8,4,0.3,0.3,20,"C.N",1,16
30,11,6,9,4,0.35,0.35,20,"C.N",1,16
30,11,6,9,4,0.4,0.4,20,"C.N",1,16
30,11,6,9,4,0.45,0.45,20,"C.N",1,16
30,11,6,9,4,0.5,0.5,20,"C.N",1,16
59,19,14,15,11,0,0,25,"C.N",1,16
59,19,14,15,11,0.05,0.05,25,"C.N",1,16
59,19,14,15,11,0.1,0.1,25,"C.N",1,16
59,19,14,15,11,0.15,0.15,25,"C.N",1,16
59,19,14,15,11,0.2,0.2,25,"C.N",1,16
59,19,14,15,11,0.25,0.25,25,"C.N",1,16
