"tot_ext","pers_basals","pers_night","pers_cresp","pers_day","basal_bioms","night_biom","cresp_biom","day_biom","x","light","temperature","light.effect","S","replicate","connectance"
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5779078225949,0.7163332827708,0.145816057860555,0.513047160077416,0,0,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5741890686774,0.723782224055962,0.143118907766455,0.504939457031033,0.05,0.05,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5715096865167,0.730636179150376,0.13964611851731,0.497689349514443,0.1,0.1,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5697955040907,0.736752994028913,0.135557558377632,0.49139447648435,0.15,0.15,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5689223254393,0.742067093950954,0.131024254288203,0.486072078023529,0.2,0.2,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5687441172867,0.74657758905874,0.126207461670881,0.481678010410082,0.25,0.25,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5691150203556,0.75032934395226,0.121246023154454,0.478129571883539,0.3,0.3,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5699028540375,0.753394056607025,0.116251450805586,0.475325567620771,0.35,0.35,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5709952597186,0.755855125554354,0.111308346824573,0.473160872022417,0.4,0.4,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.5723008665134,0.75779727357751,0.106477675368933,0.471535463326002,0.45,0.45,20,"C",1,1,0.274166666666667
0.233333333333333,0.2,0.333333333333333,0.153846153846154,0.25,12.57374770384,0.759300344701614,0.101801065602972,0.470359129194071,0.5,0.5,20,"C",1,1,0.274166666666667
0.533333333333333,0.2,0.4,1,0.75,5.71674812822524,0.464881627017914,0.567846261873007,0.340566873811018,0,0,15,"C.N",1,1,0.274166666666667
0.533333333333333,0.2,0.4,1,0.75,5.70043130729208,0.438672962546689,0.620014422928385,0.329913361807385,0.05,0.05,15,"C.N",1,1,0.274166666666667
0.55,0.25,0.4,1,0.75,5.68474532175701,0.422041714171742,0.65673488460231,0.331750971223132,0.1,0.1,15,"C.N",1,1,0.274166666666667
0.55,0.25,0.4,1,0.75,5.66978148459165,0.415316910926197,0.679076505647114,0.343200262357372,0.15,0.15,15,"C.N",1,1,0.274166666666667
0.55,0.25,0.4,1,0.75,5.65587587495697,0.416839398340035,0.691500524280186,0.360635906145009,0.2,0.2,15,"C.N",1,1,0.274166666666667
0.55,0.25,0.4,1,0.75,5.64279812322256,0.426140852057859,0.696430106427639,0.381501205216882,0.25,0.25,15,"C.N",1,1,0.274166666666667
0.55,0.25,0.4,1,0.75,5.63018403061468,0.443316220242457,0.696118930258571,0.403848275595693,0.3,0.3,15,"C.N",1,1,0.274166666666667
0.566666666666667,0.3,0.4,1,0.75,5.61844784885256,0.46961229431931,0.691945228475446,0.426839625494535,0.35,0.35,15,"C.N",1,1,0.274166666666667
0.6,0.35,0.4,1,0.833333333333333,5.6084137404018,0.50776733365267,0.68420002456465,0.450257142359034,0.4,0.4,15,"C.N",1,1,0.274166666666667
0.616666666666667,0.4,0.4,1,0.833333333333333,5.60088932459553,0.561784853620294,0.672161117349604,0.474104454420954,0.45,0.45,15,"C.N",1,1,0.274166666666667
0.616666666666667,0.4,0.4,1,0.833333333333333,5.59461857626377,0.635784488918225,0.652415742349347,0.498010640365157,0.5,0.5,15,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.2,0.307692307692308,0.0833333333333333,4.45490447761715,0.2991546005526,0.186052738046048,0.0171489349505005,0,0,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.2,0.307692307692308,0.0833333333333333,4.46666361464246,0.299628944802552,0.184109237834894,0.0176274957235927,0.05,0.05,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.2,0.307692307692308,0.0833333333333333,4.47840726509809,0.300262677060628,0.182118845190153,0.0180046328753428,0.1,0.1,20,"C.N",1,1,0.274166666666667
0.233333333333333,0.25,0.266666666666667,0.307692307692308,0.0833333333333333,4.48976415895502,0.301065392678902,0.180133412953112,0.0182523742611971,0.15,0.15,20,"C.N",1,1,0.274166666666667
0.233333333333333,0.25,0.266666666666667,0.307692307692308,0.0833333333333333,4.49990101446958,0.302002875800459,0.178274718144238,0.0183497752100468,0.2,0.2,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.266666666666667,0.230769230769231,0.0833333333333333,4.50132760728793,0.302165092669729,0.177990229431791,0.0183539699385949,0.25,0.25,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.266666666666667,0.230769230769231,0.0833333333333333,4.50130540263417,0.302165889668765,0.177988424316908,0.0183553844568952,0.3,0.3,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.266666666666667,0.230769230769231,0.0833333333333333,4.50130254743219,0.302165992100506,0.177988192368389,0.0183555663229531,0.35,0.35,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.266666666666667,0.230769230769231,0.0833333333333333,4.50130098125979,0.302166048282935,0.177988065154585,0.0183556660802184,0.4,0.4,20,"C.N",1,1,0.274166666666667
0.216666666666667,0.25,0.266666666666667,0.230769230769231,0.0833333333333333,4.50129975856012,0.302166092141531,0.17798796584543,0.0183557439592869,0.45,0.45,20,"C.N",1,1,0.274166666666667
0.233333333333333,0.25,0.266666666666667,0.307692307692308,0.0833333333333333,4.88607363842574,0.274936032917736,0.223794408193928,0.0483758081455193,0.5,0.5,20,"C.N",1,1,0.274166666666667
0.666666666666667,0.55,0.466666666666667,0.846153846153846,0.916666666666667,6.35079846014743,0.905296367846333,0.569463432585759,0.713002174980809,0,0,15,"N.D",1,1,0.274166666666667
0.666666666666667,0.55,0.466666666666667,0.846153846153846,0.916666666666667,6.46088655218888,0.96073465383997,0.503379695657277,0.779214965446282,0.05,0.05,15,"N.D",1,1,0.274166666666667
0.683333333333333,0.55,0.466666666666667,0.846153846153846,1,6.6159378520796,1.03634078203255,0.446929136504969,0.860977880358388,0.1,0.1,15,"N.D",1,1,0.274166666666667
0.683333333333333,0.55,0.466666666666667,0.846153846153846,1,6.82913334994211,1.13503102177268,0.404824679972041,0.967751326857952,0.15,0.15,15,"N.D",1,1,0.274166666666667
0.7,0.55,0.533333333333333,0.846153846153846,1,6.83958266692242,1.22949028975077,0.343700963146988,0.888524732393052,0.2,0.2,15,"N.D",1,1,0.274166666666667
0.7,0.55,0.533333333333333,0.846153846153846,1,7.21463118320649,1.41290504173583,0.32869837716081,1.06335553549643,0.25,0.25,15,"N.D",1,1,0.274166666666667
0.75,0.65,0.666666666666667,0.769230769230769,1,7.82529988111853,1.65370982525529,0.321869171033256,1.34182785705631,0.3,0.3,15,"N.D",1,1,0.274166666666667
0.716666666666667,0.6,0.666666666666667,0.692307692307692,1,8.18312042200537,1.69472292319861,0.287053407257754,1.44717976368427,0.35,0.35,15,"N.D",1,1,0.274166666666667
0.7,0.55,0.666666666666667,0.692307692307692,1,8.33925270154065,1.74326861760027,0.268114294972533,1.38808034411772,0.4,0.4,15,"N.D",1,1,0.274166666666667
0.666666666666667,0.55,0.666666666666667,0.615384615384615,0.916666666666667,8.48315042948684,1.79514190615542,0.248775539255025,1.31395107995633,0.45,0.45,15,"N.D",1,1,0.274166666666667
0.666666666666667,0.55,0.666666666666667,0.615384615384615,0.916666666666667,8.61825764287579,1.84946997007222,0.229363466472576,1.23075426706946,0.5,0.5,15,"N.D",1,1,0.274166666666667
0.216666666666667,0.25,0.133333333333333,0.0769230769230769,0.416666666666667,6.11933069906917,0.38379578991314,0.618243009977241,0.409599027347304,0,0,20,"N.D",1,1,0.274166666666667
0.166666666666667,0.2,0.133333333333333,0,0.333333333333333,6.63145488463466,0.700535382539875,0,0.380164995567723,0.05,0.05,20,"N.D",1,1,0.274166666666667
0.116666666666667,0.1,0,0,0.416666666666667,7.78904894244826,0,0,0.864567756471232,0.1,0.1,20,"N.D",1,1,0.274166666666667
0.116666666666667,0.1,0,0,0.416666666666667,7.78904894244826,0,0,0.864567756471232,0.15,0.15,20,"N.D",1,1,0.274166666666667
0.116666666666667,0.1,0,0,0.416666666666667,7.78904894244826,0,0,0.864567756471232,0.2,0.2,20,"N.D",1,1,0.274166666666667
0.116666666666667,0.1,0,0,0.416666666666667,7.78904894244826,0,0,0.864567756471232,0.25,0.25,20,"N.D",1,1,0.274166666666667
0.116666666666667,0.1,0,0,0.416666666666667,7.78904894244826,0,0,0.864567756471232,0.3,0.3,20,"N.D",1,1,0.274166666666667
0.1,0.1,0,0,0.333333333333333,7.92723879462294,0,0,0.655128269853511,0.35,0.35,20,"N.D",1,1,0.274166666666667
